subject,rhythm,tone,freq,isMeterRel,amp_eeg,amp_coch
14,sync,low,2.5,0,0.0229263454675674,1.60622106253194
1,sync,low,2.917,0,0.0198492929339409,26.5249237299792
2,sync,low,2.917,0,0.0241711102426052,26.5249237299792
3,sync,low,2.917,0,0.0470495633780956,26.5249237299792
4,sync,low,2.917,0,0.0458213277161121,26.5249237299792
5,sync,low,2.917,0,0.0504842549562454,26.5249237299792
6,sync,low,2.917,0,0.0500916466116905,26.5249237299792
7,sync,low,2.917,0,0.0834043920040131,26.5249237299792
8,sync,low,2.917,0,0.0168233197182417,26.5249237299792
9,sync,low,2.917,0,0.0341615937650204,26.5249237299792
10,sync,low,2.917,0,0.0116600068286061,26.5249237299792
11,sync,low,2.917,0,0.0140053201466799,26.5249237299792
12,sync,low,2.917,0,0.0622921586036682,26.5249237299792
13,sync,low,2.917,0,0.0371678583323956,26.5249237299792
14,sync,low,2.917,0,0.0306990910321474,26.5249237299792
1,sync,low,3.333,1,0.00487071787938476,8.75766781010435
2,sync,low,3.333,1,0.00461964169517159,8.75766781010435
3,sync,low,3.333,1,0.0241726860404015,8.75766781010435
4,sync,low,3.333,1,0.0558006577193737,8.75766781010435
5,sync,low,3.333,1,0.044791541993618,8.75766781010435
6,sync,low,3.333,1,0.0337260216474533,8.75766781010435
7,sync,low,3.333,1,0.00162506906781346,8.75766781010435
8,sync,low,3.333,1,0.032636109739542,8.75766781010435
9,sync,low,3.333,1,0.00279606389813125,8.75766781010435
10,sync,low,3.333,1,8.95736156962812e-05,8.75766781010435
11,sync,low,3.333,1,-0.00473763747140765,8.75766781010435
12,sync,low,3.333,1,0.0136269209906459,8.75766781010435
13,sync,low,3.333,1,0.0184194575995207,8.75766781010435
14,sync,low,3.333,1,0.0305443201214075,8.75766781010435
1,sync,low,3.75,0,-0.00117559847421944,15.2087649287314
2,sync,low,3.75,0,0.0356133170425892,15.2087649287314
3,sync,low,3.75,0,0.0563581027090549,15.2087649287314
4,sync,low,3.75,0,0.00137869908940047,15.2087649287314
5,sync,low,3.75,0,0.00111130368895829,15.2087649287314
6,sync,low,3.75,0,0.0256229992955923,15.2087649287314
7,sync,low,3.75,0,0.0300196297466755,15.2087649287314
8,sync,low,3.75,0,0.0199227929115295,15.2087649287314
9,sync,low,3.75,0,0.0177855044603348,15.2087649287314
10,sync,low,3.75,0,0.0354520939290524,15.2087649287314
11,sync,low,3.75,0,0.0175069868564606,15.2087649287314
12,sync,low,3.75,0,0.0160852316766977,15.2087649287314
13,sync,low,3.75,0,0.00866870395839214,15.2087649287314
14,sync,low,3.75,0,0.0235428623855114,15.2087649287314
1,sync,low,4.167,0,0.0654809400439262,11.3522183719066
2,sync,low,4.167,0,0.0286904536187649,11.3522183719066
3,sync,low,4.167,0,0.0557317472994328,11.3522183719066
4,sync,low,4.167,0,0.0657427906990051,11.3522183719066
5,sync,low,4.167,0,0.0329059846699238,11.3522183719066
6,sync,low,4.167,0,0.0284731183201075,11.3522183719066
7,sync,low,4.167,0,0.0196245014667511,11.3522183719066
8,sync,low,4.167,0,0.0132847912609577,11.3522183719066
9,sync,low,4.167,0,0.0222357120364904,11.3522183719066
10,sync,low,4.167,0,0.00770531035959721,11.3522183719066
11,sync,low,4.167,0,0.00201386562548578,11.3522183719066
12,sync,low,4.167,0,0.0514842234551907,11.3522183719066
13,sync,low,4.167,0,0.0461599603295326,11.3522183719066
14,sync,low,4.167,0,0.0110470540821552,11.3522183719066
1,sync,low,4.583,1,0.0172485858201981,6.53663747538446
2,sync,low,4.583,1,0.0138497585430741,6.53663747538446
3,sync,low,4.583,1,0.0395993404090405,6.53663747538446
4,sync,low,4.583,1,0.0141603229567409,6.53663747538446
5,sync,low,4.583,1,0.0319029800593853,6.53663747538446
6,sync,low,4.583,1,-0.00484423991292715,6.53663747538446
7,sync,low,4.583,1,0.0208282433450222,6.53663747538446
8,sync,low,4.583,1,0.0145142497494817,6.53663747538446
9,sync,low,4.583,1,0.0203072093427181,6.53663747538446
10,sync,low,4.583,1,-0.000179387701791711,6.53663747538446
11,sync,low,4.583,1,0.0149062629789114,6.53663747538446
12,sync,low,4.583,1,0.0433044321835041,6.53663747538446
13,sync,low,4.583,1,0.0372485667467117,6.53663747538446
14,sync,low,4.583,1,0.019584733992815,6.53663747538446
1,sync,low,5,0,0.10314679145813,19.4762473754286
2,sync,low,5,0,0.0669949948787689,19.4762473754286
3,sync,low,5,0,0.115484111011028,19.4762473754286
4,sync,low,5,0,0.0358214937150478,19.4762473754286
5,sync,low,5,0,0.0480452030897141,19.4762473754286
6,sync,low,5,0,0.137960359454155,19.4762473754286
7,sync,low,5,0,0.124567352235317,19.4762473754286
8,sync,low,5,0,0.115012772381306,19.4762473754286
9,sync,low,5,0,0.115336343646049,19.4762473754286
10,sync,low,5,0,0.0774507597088814,19.4762473754286
11,sync,low,5,0,0.0571420937776566,19.4762473754286
12,sync,low,5,0,0.159198254346848,19.4762473754286
13,sync,low,5,0,0.0399222075939178,19.4762473754286
14,sync,low,5,0,0.132263109087944,19.4762473754286
1,sync,low,5.417,0,0.00632401695474982,1.24355650264671
2,sync,low,5.417,0,0.00625790748745203,1.24355650264671
3,sync,low,5.417,0,0.0126318000257015,1.24355650264671
4,sync,low,5.417,0,0.035629753023386,1.24355650264671
5,sync,low,5.417,0,0.0063334689475596,1.24355650264671
6,sync,low,5.417,0,0.0366222262382507,1.24355650264671
7,sync,low,5.417,0,0.0136786894872785,1.24355650264671
8,sync,low,5.417,0,0.00823482219129801,1.24355650264671
9,sync,low,5.417,0,0.0164764691144228,1.24355650264671
10,sync,low,5.417,0,-0.00283876084722579,1.24355650264671
11,sync,low,5.417,0,-0.0034828835632652,1.24355650264671
12,sync,low,5.417,0,0.0200056377798319,1.24355650264671
13,sync,low,5.417,0,0.0107104387134314,1.24355650264671
14,sync,low,5.417,0,-0.000654068193398416,1.24355650264671
1,sync,low,5.833,0,0.0133623629808426,2.39947598834203
2,sync,low,5.833,0,0.0265420284122229,2.39947598834203
3,sync,low,5.833,0,0.00330291385762393,2.39947598834203
4,sync,low,5.833,0,0.0138705037534237,2.39947598834203
5,sync,low,5.833,0,0.0355136804282665,2.39947598834203
6,sync,low,5.833,0,0.0291761718690395,2.39947598834203
7,sync,low,5.833,0,0.0195981059223413,2.39947598834203
8,sync,low,5.833,0,0.0211314558982849,2.39947598834203
9,sync,low,5.833,0,0.0203749667853117,2.39947598834203
10,sync,low,5.833,0,0.00151815311983228,2.39947598834203
11,sync,low,5.833,0,0.00343290180899203,2.39947598834203
12,sync,low,5.833,0,0.0343813039362431,2.39947598834203
13,sync,low,5.833,0,0.00151690875645727,2.39947598834203
14,sync,low,5.833,0,-0.0010272110812366,2.39947598834203
1,sync,low,6.25,0,-0.00321420934051275,4.07338304834869
2,sync,low,6.25,0,0.0259905103594065,4.07338304834869
3,sync,low,6.25,0,0.00472781853750348,4.07338304834869
4,sync,low,6.25,0,0.00524270534515381,4.07338304834869
5,sync,low,6.25,0,0.00118743430357426,4.07338304834869
6,sync,low,6.25,0,0.00610437337309122,4.07338304834869
7,sync,low,6.25,0,0.00738687813282013,4.07338304834869
8,sync,low,6.25,0,0.00457931309938431,4.07338304834869
9,sync,low,6.25,0,0.022589573636651,4.07338304834869
10,sync,low,6.25,0,-0.00349481124430895,4.07338304834869
11,sync,low,6.25,0,-0.00465993583202362,4.07338304834869
12,sync,low,6.25,0,0.011256068944931,4.07338304834869
13,sync,low,6.25,0,0.00354784401133657,4.07338304834869
14,sync,low,6.25,0,0.00133191293571144,4.07338304834869
1,sync,low,6.667,0,0.0159482154995203,2.84329732988373
2,sync,low,6.667,0,0.00387311354279518,2.84329732988373
3,sync,low,6.667,0,0.0156126888468862,2.84329732988373
4,sync,low,6.667,0,0.0130905518308282,2.84329732988373
5,sync,low,6.667,0,-0.00486968364566565,2.84329732988373
6,sync,low,6.667,0,-0.0117521649226546,2.84329732988373
7,sync,low,6.667,0,0.00460334727540612,2.84329732988373
8,sync,low,6.667,0,-0.00844475999474525,2.84329732988373
9,sync,low,6.667,0,-0.000636286393273622,2.84329732988373
10,sync,low,6.667,0,0.00400971621274948,2.84329732988373
11,sync,low,6.667,0,0.0116100665181875,2.84329732988373
12,sync,low,6.667,0,0.0234141983091831,2.84329732988373
13,sync,low,6.667,0,0.0112159866839647,2.84329732988373
14,sync,low,6.667,0,0.00912636145949364,2.84329732988373
1,sync,low,7.083,0,0.0141990659758449,9.72519610915014
2,sync,low,7.083,0,0.0275680758059025,9.72519610915014
3,sync,low,7.083,0,0.00138138374313712,9.72519610915014
4,sync,low,7.083,0,-0.000377749907784164,9.72519610915014
5,sync,low,7.083,0,0.00315571040846407,9.72519610915014
6,sync,low,7.083,0,0.00199491530656815,9.72519610915014
7,sync,low,7.083,0,0.0119035299867392,9.72519610915014
8,sync,low,7.083,0,0.0131722576916218,9.72519610915014
9,sync,low,7.083,0,0.0064024431630969,9.72519610915014
10,sync,low,7.083,0,0.0144841205328703,9.72519610915014
11,sync,low,7.083,0,-0.00689533818513155,9.72519610915014
12,sync,low,7.083,0,0.0351193584501743,9.72519610915014
13,sync,low,7.083,0,0.0231627933681011,9.72519610915014
14,sync,low,7.083,0,0.0229559056460857,9.72519610915014
1,sync,low,7.5,0,-0.00258228578604758,0.97272282796732
2,sync,low,7.5,0,-0.00111274246592075,0.97272282796732
3,sync,low,7.5,0,-0.00138540810439736,0.97272282796732
4,sync,low,7.5,0,0.00722175231203437,0.97272282796732
5,sync,low,7.5,0,0.00015903559688013,0.97272282796732
6,sync,low,7.5,0,-0.031471099704504,0.97272282796732
7,sync,low,7.5,0,-0.00570694217458367,0.97272282796732
8,sync,low,7.5,0,-0.00175163755193353,0.97272282796732
9,sync,low,7.5,0,0.00802458450198174,0.97272282796732
10,sync,low,7.5,0,0.00257546361535788,0.97272282796732
11,sync,low,7.5,0,0.00897577684372663,0.97272282796732
12,sync,low,7.5,0,0.0185452830046415,0.97272282796732
13,sync,low,7.5,0,0.0158702954649925,0.97272282796732
14,sync,low,7.5,0,0.0159024447202682,0.97272282796732
1,sync,low,7.917,0,0.0100485328584909,11.2616936670447
2,sync,low,7.917,0,0.0271411165595055,11.2616936670447
3,sync,low,7.917,0,0.0279670935124159,11.2616936670447
4,sync,low,7.917,0,0.00504725379869342,11.2616936670447
5,sync,low,7.917,0,0.0150075946003199,11.2616936670447
6,sync,low,7.917,0,-0.00974099524319172,11.2616936670447
7,sync,low,7.917,0,-0.004552002530545,11.2616936670447
8,sync,low,7.917,0,0.018554175272584,11.2616936670447
9,sync,low,7.917,0,0.0178400035947561,11.2616936670447
10,sync,low,7.917,0,0.0141551550477743,11.2616936670447
11,sync,low,7.917,0,0.0132037773728371,11.2616936670447
12,sync,low,7.917,0,0.0221603121608496,11.2616936670447
13,sync,low,7.917,0,0.0162454396486282,11.2616936670447
14,sync,low,7.917,0,0.00130472902674228,11.2616936670447
1,sync,low,8.333,0,-0.00930703617632389,4.16030427926153
2,sync,low,8.333,0,0.0186018981039524,4.16030427926153
3,sync,low,8.333,0,0.021800734102726,4.16030427926153
4,sync,low,8.333,0,0.00855904351919889,4.16030427926153
5,sync,low,8.333,0,0.00861338339745998,4.16030427926153
6,sync,low,8.333,0,-0.0147611815482378,4.16030427926153
7,sync,low,8.333,0,-0.00641475524753332,4.16030427926153
8,sync,low,8.333,0,0.00598402507603168,4.16030427926153
9,sync,low,8.333,0,0.000508094963151962,4.16030427926153
10,sync,low,8.333,0,0.00169075583107769,4.16030427926153
11,sync,low,8.333,0,0.0180434621870518,4.16030427926153
12,sync,low,8.333,0,0.00839903485029936,4.16030427926153
13,sync,low,8.333,0,0.000897154677659273,4.16030427926153
14,sync,low,8.333,0,0.00405189348384738,4.16030427926153
1,sync,low,8.75,0,0.0145594226196408,8.04958901808407
2,sync,low,8.75,0,0.0123928552493453,8.04958901808407
3,sync,low,8.75,0,0.00733052706345916,8.04958901808407
4,sync,low,8.75,0,0.00775160314515233,8.04958901808407
5,sync,low,8.75,0,0.000698556250426918,8.04958901808407
6,sync,low,8.75,0,0.0331092737615108,8.04958901808407
7,sync,low,8.75,0,0.0333389490842819,8.04958901808407
8,sync,low,8.75,0,-0.00498161604627967,8.04958901808407
9,sync,low,8.75,0,-0.0011866067070514,8.04958901808407
10,sync,low,8.75,0,0.00336999469436705,8.04958901808407
11,sync,low,8.75,0,-0.00809209700673819,8.04958901808407
12,sync,low,8.75,0,0.00563683826476336,8.04958901808407
13,sync,low,8.75,0,-0.000662181817460805,8.04958901808407
14,sync,low,8.75,0,0.0046499827876687,8.04958901808407
1,sync,low,9.167,0,0.0110438829287887,6.88143770636946
2,sync,low,9.167,0,0.0153739266097546,6.88143770636946
3,sync,low,9.167,0,0.00782674737274647,6.88143770636946
4,sync,low,9.167,0,0.014716443605721,6.88143770636946
5,sync,low,9.167,0,0.00291535491123796,6.88143770636946
6,sync,low,9.167,0,-0.0552214682102203,6.88143770636946
7,sync,low,9.167,0,-0.0112966438755393,6.88143770636946
8,sync,low,9.167,0,0.0112340310588479,6.88143770636946
9,sync,low,9.167,0,0.00513983936980367,6.88143770636946
10,sync,low,9.167,0,-0.000177122885361314,6.88143770636946
11,sync,low,9.167,0,-0.0480425655841827,6.88143770636946
12,sync,low,9.167,0,-0.00445297500118613,6.88143770636946
13,sync,low,9.167,0,0.0123490216210485,6.88143770636946
14,sync,low,9.167,0,0.006636634003371,6.88143770636946
1,sync,low,9.583,0,0.0126673402264714,4.77270178823421
2,sync,low,9.583,0,-0.00959105789661407,4.77270178823421
3,sync,low,9.583,0,0.0142357964068651,4.77270178823421
4,sync,low,9.583,0,-0.000619981903582811,4.77270178823421
5,sync,low,9.583,0,-0.0142252380028367,4.77270178823421
6,sync,low,9.583,0,0.0220067389309406,4.77270178823421
7,sync,low,9.583,0,0.0131763946264982,4.77270178823421
8,sync,low,9.583,0,-0.0124787371605635,4.77270178823421
9,sync,low,9.583,0,0.00159522576723248,4.77270178823421
10,sync,low,9.583,0,0.00158270727843046,4.77270178823421
11,sync,low,9.583,0,-0.0732111483812332,4.77270178823421
12,sync,low,9.583,0,0.00486526358872652,4.77270178823421
13,sync,low,9.583,0,0.00448321271687746,4.77270178823421
14,sync,low,9.583,0,0.0160723645240068,4.77270178823421
1,sync,low,10,0,0.0670510157942772,20.4089999710218
2,sync,low,10,0,0.023534968495369,20.4089999710218
3,sync,low,10,0,0.0402581840753555,20.4089999710218
4,sync,low,10,0,0.053232416510582,20.4089999710218
5,sync,low,10,0,0.0126638012006879,20.4089999710218
6,sync,low,10,0,0.0190500486642122,20.4089999710218
7,sync,low,10,0,0.030320817604661,20.4089999710218
8,sync,low,10,0,0.0379054956138134,20.4089999710218
9,sync,low,10,0,0.0309019070118666,20.4089999710218
10,sync,low,10,0,0.0222077015787363,20.4089999710218
11,sync,low,10,0,0.00151036388706416,20.4089999710218
12,sync,low,10,0,0.0542018823325634,20.4089999710218
13,sync,low,10,0,0.0208908449858427,20.4089999710218
14,sync,low,10,0,0.011108785867691,20.4089999710218
1,sync,low,10.417,0,0.0344032384455204,2.5444994351355
2,sync,low,10.417,0,0.0140652125701308,2.5444994351355
3,sync,low,10.417,0,0.01989721134305,2.5444994351355
4,sync,low,10.417,0,0.00175760465208441,2.5444994351355
5,sync,low,10.417,0,0.022019000723958,2.5444994351355
6,sync,low,10.417,0,0.0479673221707344,2.5444994351355
7,sync,low,10.417,0,0.00515037635341287,2.5444994351355
8,sync,low,10.417,0,0.0577856823801994,2.5444994351355
9,sync,low,10.417,0,0.00743590295314789,2.5444994351355
10,sync,low,10.417,0,-0.00209754449315369,2.5444994351355
11,sync,low,10.417,0,0.03369515016675,2.5444994351355
12,sync,low,10.417,0,0.005057277623564,2.5444994351355
13,sync,low,10.417,0,0.00449147028848529,2.5444994351355
14,sync,low,10.417,0,-0.0164502579718828,2.5444994351355
1,sync,low,10.833,0,0.00532287871465087,2.12595664863368
2,sync,low,10.833,0,-0.011683433316648,2.12595664863368
3,sync,low,10.833,0,0.0329003520309925,2.12595664863368
4,sync,low,10.833,0,0.0471467226743698,2.12595664863368
5,sync,low,10.833,0,-0.00665581971406937,2.12595664863368
6,sync,low,10.833,0,0.047279130667448,2.12595664863368
7,sync,low,10.833,0,0.00478755822405219,2.12595664863368
8,sync,low,10.833,0,-0.0835769772529602,2.12595664863368
9,sync,low,10.833,0,0.00623694527894258,2.12595664863368
10,sync,low,10.833,0,0.00225433241575956,2.12595664863368
11,sync,low,10.833,0,-0.00300467037595809,2.12595664863368
12,sync,low,10.833,0,0.0021666472312063,2.12595664863368
13,sync,low,10.833,0,0.00309013738296926,2.12595664863368
14,sync,low,10.833,0,-0.000830073724500835,2.12595664863368
1,sync,low,11.25,0,-0.00666083628311753,2.34108622094889
2,sync,low,11.25,0,0.018857054412365,2.34108622094889
3,sync,low,11.25,0,0.0351996012032032,2.34108622094889
4,sync,low,11.25,0,0.0106429755687714,2.34108622094889
5,sync,low,11.25,0,0.00248992606066167,2.34108622094889
6,sync,low,11.25,0,-0.0227995831519365,2.34108622094889
7,sync,low,11.25,0,0.038231011480093,2.34108622094889
8,sync,low,11.25,0,-0.0052905548363924,2.34108622094889
9,sync,low,11.25,0,0.00485602580010891,2.34108622094889
10,sync,low,11.25,0,0.00537285162135959,2.34108622094889
11,sync,low,11.25,0,0.0066457437351346,2.34108622094889
12,sync,low,11.25,0,0.00863112322986126,2.34108622094889
13,sync,low,11.25,0,-0.00243403483182192,2.34108622094889
14,sync,low,11.25,0,0.0196837764233351,2.34108622094889
1,sync,low,11.667,0,-0.00257094134576619,1.407585867785
2,sync,low,11.667,0,-0.00731301819905639,1.407585867785
3,sync,low,11.667,0,0.00552102038636804,1.407585867785
4,sync,low,11.667,0,0.011005318723619,1.407585867785
5,sync,low,11.667,0,0.00892890430986881,1.407585867785
6,sync,low,11.667,0,-0.00383120821788907,1.407585867785
7,sync,low,11.667,0,-0.00891836918890476,1.407585867785
8,sync,low,11.667,0,-0.00736149912700057,1.407585867785
9,sync,low,11.667,0,-0.00202023587189615,1.407585867785
10,sync,low,11.667,0,0.00607083644717932,1.407585867785
11,sync,low,11.667,0,-0.00856387428939342,1.407585867785
12,sync,low,11.667,0,0.000164965138537809,1.407585867785
13,sync,low,11.667,0,0.00572527898475528,1.407585867785
14,sync,low,11.667,0,-0.00233825156465173,1.407585867785
1,sync,low,12.083,0,-0.00139435415621847,4.75586390235765
2,sync,low,12.083,0,-0.0080856392160058,4.75586390235765
3,sync,low,12.083,0,0.0273757111281157,4.75586390235765
4,sync,low,12.083,0,0.00245784712024033,4.75586390235765
5,sync,low,12.083,0,0.0234793853014708,4.75586390235765
6,sync,low,12.083,0,0.0189844984561205,4.75586390235765
7,sync,low,12.083,0,0.017156045883894,4.75586390235765
8,sync,low,12.083,0,0.0500716269016266,4.75586390235765
9,sync,low,12.083,0,-0.0106725990772247,4.75586390235765
10,sync,low,12.083,0,0.0150478091090918,4.75586390235765
11,sync,low,12.083,0,-0.0151673210784793,4.75586390235765
12,sync,low,12.083,0,0.00747604994103312,4.75586390235765
13,sync,low,12.083,0,0.00114681234117597,4.75586390235765
14,sync,low,12.083,0,-0.00590760866180062,4.75586390235765
1,sync,low,12.5,0,0.0120712323114276,0.772678132044788
2,sync,low,12.5,0,-0.000475522159831598,0.772678132044788
3,sync,low,12.5,0,0.013038594275713,0.772678132044788
4,sync,low,12.5,0,0.000610884395428002,0.772678132044788
5,sync,low,12.5,0,-0.000494869775138795,0.772678132044788
6,sync,low,12.5,0,-0.00281912856735289,0.772678132044788
7,sync,low,12.5,0,-0.00159555952996016,0.772678132044788
8,sync,low,12.5,0,-0.00307214842177927,0.772678132044788
9,sync,low,12.5,0,0.00162770226597786,0.772678132044788
10,sync,low,12.5,0,0.00151728605851531,0.772678132044788
11,sync,low,12.5,0,-0.00752024305984378,0.772678132044788
12,sync,low,12.5,0,0.00678986310958862,0.772678132044788
13,sync,low,12.5,0,-0.00187172519508749,0.772678132044788
14,sync,low,12.5,0,-0.0122100384905934,0.772678132044788
1,sync,low,12.917,0,-7.93484432506375e-05,6.14674096190135
2,sync,low,12.917,0,-0.000233600061619654,6.14674096190135
3,sync,low,12.917,0,-0.00259425328113139,6.14674096190135
4,sync,low,12.917,0,-0.0035776486620307,6.14674096190135
5,sync,low,12.917,0,-0.00176462007220834,6.14674096190135
6,sync,low,12.917,0,-0.00610683159902692,6.14674096190135
7,sync,low,12.917,0,0.0106050334870815,6.14674096190135
8,sync,low,12.917,0,-0.000419446238083765,6.14674096190135
9,sync,low,12.917,0,0.00857862737029791,6.14674096190135
10,sync,low,12.917,0,0.00819318275898695,6.14674096190135
11,sync,low,12.917,0,0.000685995095409453,6.14674096190135
12,sync,low,12.917,0,0.00931595917791128,6.14674096190135
13,sync,low,12.917,0,0.00104165740776807,6.14674096190135
14,sync,low,12.917,0,0.00533645786345005,6.14674096190135
1,sync,low,13.333,0,-0.000767950725276023,2.3932895161406
2,sync,low,13.333,0,0.00677323108538985,2.3932895161406
3,sync,low,13.333,0,-0.000349039619322866,2.3932895161406
4,sync,low,13.333,0,0.0147041650488973,2.3932895161406
5,sync,low,13.333,0,0.0040740086697042,2.3932895161406
6,sync,low,13.333,0,-0.00187639892101288,2.3932895161406
7,sync,low,13.333,0,-0.00242151436395943,2.3932895161406
8,sync,low,13.333,0,0.0133263422176242,2.3932895161406
9,sync,low,13.333,0,0.000617949292063713,2.3932895161406
10,sync,low,13.333,0,-3.19091705023311e-05,2.3932895161406
11,sync,low,13.333,0,-0.000762081297580153,2.3932895161406
12,sync,low,13.333,0,-0.00542231183499098,2.3932895161406
13,sync,low,13.333,0,-0.00111919746268541,2.3932895161406
14,sync,low,13.333,0,-0.00363984145224094,2.3932895161406
1,sync,low,13.75,0,-0.00148727535270154,4.87465329881175
2,sync,low,13.75,0,-0.00881056021898985,4.87465329881175
3,sync,low,13.75,0,-0.00171170511748642,4.87465329881175
4,sync,low,13.75,0,0.0164449270814657,4.87465329881175
5,sync,low,13.75,0,0.0115174697712064,4.87465329881175
6,sync,low,13.75,0,0.00522764958441257,4.87465329881175
7,sync,low,13.75,0,0.00555457128211856,4.87465329881175
8,sync,low,13.75,0,0.000853943987749517,4.87465329881175
9,sync,low,13.75,0,0.000464332668343559,4.87465329881175
10,sync,low,13.75,0,-0.000385596533305943,4.87465329881175
11,sync,low,13.75,0,-0.00130753207486123,4.87465329881175
12,sync,low,13.75,0,0.00799592025578022,4.87465329881175
13,sync,low,13.75,0,-0.00100179319269955,4.87465329881175
14,sync,low,13.75,0,0.0018606276717037,4.87465329881175
1,sync,low,14.167,0,0.0115152541548014,4.525238811081
2,sync,low,14.167,0,0.0110069122165442,4.525238811081
3,sync,low,14.167,0,-0.000532238220330328,4.525238811081
4,sync,low,14.167,0,0.00731287430971861,4.525238811081
5,sync,low,14.167,0,0.00979503709822893,4.525238811081
6,sync,low,14.167,0,-0.0132026914507151,4.525238811081
7,sync,low,14.167,0,0.00605102023109794,4.525238811081
8,sync,low,14.167,0,0.00692574772983789,4.525238811081
9,sync,low,14.167,0,-0.00440607639029622,4.525238811081
10,sync,low,14.167,0,0.00197515077888966,4.525238811081
11,sync,low,14.167,0,-0.00535696418955922,4.525238811081
12,sync,low,14.167,0,0.0104468027129769,4.525238811081
13,sync,low,14.167,0,0.00149835855700076,4.525238811081
14,sync,low,14.167,0,9.44684725254774e-05,4.525238811081
1,sync,low,14.583,0,0.00470656901597977,3.44469274327661
2,sync,low,14.583,0,0.00923840794712305,3.44469274327661
3,sync,low,14.583,0,-0.00135754770599306,3.44469274327661
4,sync,low,14.583,0,-0.00231525860726833,3.44469274327661
5,sync,low,14.583,0,5.41127556061838e-05,3.44469274327661
6,sync,low,14.583,0,-0.00276762363500893,3.44469274327661
7,sync,low,14.583,0,-0.00242543662898242,3.44469274327661
8,sync,low,14.583,0,-0.00976180005818605,3.44469274327661
9,sync,low,14.583,0,-0.00607524672523141,3.44469274327661
10,sync,low,14.583,0,0.00295314798131585,3.44469274327661
11,sync,low,14.583,0,-0.00293986080214381,3.44469274327661
12,sync,low,14.583,0,0.0022148503921926,3.44469274327661
13,sync,low,14.583,0,-0.00323110143654048,3.44469274327661
14,sync,low,14.583,0,0.00123778614215553,3.44469274327661
1,sync,low,15,0,0.00131975649856031,17.137492070885
2,sync,low,15,0,-0.00167745864018798,17.137492070885
3,sync,low,15,0,0.0132344057783484,17.137492070885
4,sync,low,15,0,0.0157310869544744,17.137492070885
5,sync,low,15,0,0.00835129152983427,17.137492070885
6,sync,low,15,0,0.00839394610375166,17.137492070885
7,sync,low,15,0,0.0161312818527222,17.137492070885
8,sync,low,15,0,0.00142996036447585,17.137492070885
9,sync,low,15,0,0.00278757186606526,17.137492070885
10,sync,low,15,0,0.000645192107185721,17.137492070885
11,sync,low,15,0,0.000898279889952391,17.137492070885
12,sync,low,15,0,0.013757930137217,17.137492070885
13,sync,low,15,0,0.00406461674720049,17.137492070885
14,sync,low,15,0,0.00249550258740783,17.137492070885
1,sync,low,15.417,0,0.00406912388280034,2.56854839028063
2,sync,low,15.417,0,0.00450012134388089,2.56854839028063
3,sync,low,15.417,0,-0.000300004001474008,2.56854839028063
4,sync,low,15.417,0,0.00386552140116692,2.56854839028063
5,sync,low,15.417,0,0.00394896836951375,2.56854839028063
6,sync,low,15.417,0,-0.0024202186614275,2.56854839028063
7,sync,low,15.417,0,-0.000405783503083512,2.56854839028063
8,sync,low,15.417,0,0.00685275858268142,2.56854839028063
9,sync,low,15.417,0,0.00230734213255346,2.56854839028063
10,sync,low,15.417,0,8.64465675931569e-07,2.56854839028063
11,sync,low,15.417,0,0.00128625240176916,2.56854839028063
12,sync,low,15.417,0,0.00450631743296981,2.56854839028063
13,sync,low,15.417,0,0.00154135818593204,2.56854839028063
14,sync,low,15.417,0,0.000121660705190152,2.56854839028063
1,sync,low,15.833,0,-0.00417645089328289,2.61524566759375
2,sync,low,15.833,0,0.00555693311616778,2.61524566759375
3,sync,low,15.833,0,0.00186088611371815,2.61524566759375
4,sync,low,15.833,0,0.00568059785291553,2.61524566759375
5,sync,low,15.833,0,-0.000443434226326644,2.61524566759375
6,sync,low,15.833,0,-0.00769828632473946,2.61524566759375
7,sync,low,15.833,0,0.00499808229506016,2.61524566759375
8,sync,low,15.833,0,0.00352325243875384,2.61524566759375
9,sync,low,15.833,0,0.00870596989989281,2.61524566759375
10,sync,low,15.833,0,0.00129107246175408,2.61524566759375
11,sync,low,15.833,0,0.0065434779971838,2.61524566759375
12,sync,low,15.833,0,0.00217900890856981,2.61524566759375
13,sync,low,15.833,0,-0.000475649896543473,2.61524566759375
14,sync,low,15.833,0,-0.000687334279064089,2.61524566759375
1,sync,low,16.25,0,-0.00439788214862347,2.866493920439
2,sync,low,16.25,0,-0.00528935343027115,2.866493920439
3,sync,low,16.25,0,-0.00403333874419332,2.866493920439
4,sync,low,16.25,0,-0.0058320383541286,2.866493920439
5,sync,low,16.25,0,1.10560858956887e-05,2.866493920439
6,sync,low,16.25,0,-0.0200343858450651,2.866493920439
7,sync,low,16.25,0,0.00324301584623754,2.866493920439
8,sync,low,16.25,0,0.0171128399670124,2.866493920439
9,sync,low,16.25,0,0.000413310539443046,2.866493920439
10,sync,low,16.25,0,0.00222826609387994,2.866493920439
11,sync,low,16.25,0,-0.00356864323839545,2.866493920439
12,sync,low,16.25,0,-0.00149358075577766,2.866493920439
13,sync,low,16.25,0,-0.000830177508760244,2.866493920439
14,sync,low,16.25,0,-0.00108335714321584,2.866493920439
1,sync,low,16.667,0,0.00782436970621347,1.54906411160651
2,sync,low,16.667,0,0.00346961198374629,1.54906411160651
3,sync,low,16.667,0,-0.00275958306156099,1.54906411160651
